GHCN_ID,Lat,Lon,Elev,State,Name,Probability_of_Snow_Depth_GT_0,Median_of_Snow_Depth_GT_0_inches,Probability_of_Snowfall_GT_0,Median_of_Snowfall_GT_0_inches
USC00140135,38.4694,-99.5519,630.9,KS,ALEXANDER,12%,3,5%,-6666
USC00418326,31.9669,-99.5545,597.4,TX,SILVER VALLEY,2%,-6666,2%,-6666
USC00414278,31.8456,-99.5606,591.9,TX,HORDS CREEK DAM,0%,-9999,0%,-9999
USC00145920,37.8167,-99.5611,685.8,KS,OFFERLE 5 S,19%,2,11%,0.9
USC00146192,39.2542,-99.5625,694.9,KS,PALCO,15%,3,5%,-6666
USC00145115,38.5872,-99.5731,655.3,KS,MCCRACKEN,16%,2,6%,-6666
USC00419313,29.8075,-99.5764,556.3,TX,VANDERPOOL 4N,0%,-9999,-5555,-6666
USC00144775,39.6658,-99.5772,591.3,KS,LOGAN,24%,3,7%,-6666
USC00141999,39.3214,-99.5886,640.1,KS,DAMAR,12%,-6666,4%,-6666
USC00410787,28.5731,-99.6044,164.6,TX,BIG WELLS 2W,0%,-9999,0%,-9999
USC00416146,33.4539,-99.6158,451.1,TX,MUNDAY,1%,-6666,1%,-6666
USC00410560,28.9567,-99.6228,227.1,TX,BATESVILLE,0%,-9999,0%,-9999
USC00343070,36.3744,-99.6264,644.7,OK,FARGO,13%,2,6%,-6666
USC00347952,35.3061,-99.6275,579.1,OK,SAYRE,6%,-6666,5%,-6666
USC00411528,28.3392,-99.6328,170.7,TX,CATARINA,0%,-9999,-5555,-6666
USC00392797,45.7644,-99.6353,566.9,SD,EUREKA,64%,5,13%,1.5
USC00141104,37.5433,-99.6383,734.6,KS,BUCKLIN,17%,2,6%,-6666
USC00341243,36.8003,-99.64,588.6,OK,BUFFALO 2 SSW,5%,-6666,4%,-6666
USC00256454,40.3217,-99.6525,693.4,NE,OXFORD 6NNW,27%,3,8%,-6666
USC00140676,37.8264,-99.6542,723.9,KS,BELLEFONT 3S,9%,-6666,4%,-6666
USW00013962,32.4106,-99.6822,545.6,TX,ABILENE RGNL AP,2%,-6666,3%,-6666
USC00340332,36.1669,-99.7214,740.4,OK,ARNETT 3NE,14%,2,4%,-6666
USC00141383,38.7978,-99.7231,679.7,KS,CEDAR BLUFF DAM,13%,1,6%,-6666
USC00142086,39.6689,-99.7319,669.3,KS,DENSMORE 2N,20%,3,6%,-6666
USC00411995,34.1122,-99.743,449.6,TX,COPPER BREAKS SP,0%,-6666,1%,-6666
USC00413992,33.1578,-99.7456,487.7,TX,HASKELL,2%,-6666,2%,-6666
USC00415097,32.1414,-99.7528,594.4,TX,LAWN,0%,-6666,1%,-6666
USC00417336,34.2761,-99.7578,488.3,TX,QUANAH 2 SW,4%,-6666,3%,-6666
USC00140365,37.1942,-99.7633,600.5,KS,ASHLAND,7%,-6666,5%,-6666
USW00013975,36.2967,-99.7689,667.8,OK,GAGE AP,14%,2,6%,-6666
USC00326255,46.5067,-99.7692,603.5,ND,NAPOLEON,82%,6,21%,1
USC00417232,29.9167,-99.7908,625.4,TX,PRADE RCH,0%,-9999,-5555,-6666
USC00415822,30.9144,-99.7958,612.6,TX,MENARD,0%,-6666,1%,-6666
USC00393608,44.3628,-99.8033,548.6,SD,HARROLD 12 SSW,57%,6,12%,1.2
USC00418583,32.9403,-99.8036,499.9,TX,STAMFORD 1,1%,-6666,2%,-6666
USC00344249,34.6808,-99.8136,494.1,OK,HOLLIS 5E,1%,-6666,3%,-6666
USC00250640,40.1306,-99.8278,658.4,NE,BEAVER CITY,30%,3,8%,-6666
USC00143665,39.3617,-99.8278,654.4,KS,HILL CITY 1E,16%,3,6%,-6666
USC00419268,29.185,-99.8325,280.4,TX,UVALDE 3 SW,0%,-9999,0%,-9999
USC00145856,39.7411,-99.8361,719.3,KS,NORTON 9SSE,32%,3,9%,-6666
USC00410268,32.7489,-99.8528,520.3,TX,ANSON 3ESE,3%,-6666,3%,-6666
USC00250050,42.5522,-99.8556,765,NE,AINSWORTH,47%,2,10%,1
USC00349212,34.9003,-99.8614,573,OK,VINSON,4%,-6666,3%,-6666
USC00419163,33.7569,-99.8617,478.8,TX,TRUSCOTT 3 W,2%,-6666,1%,-6666
USC00394516,43.9072,-99.8628,518.2,SD,KENNEBEC,40%,5,11%,1
USC00342944,35.2164,-99.8628,627.9,OK,ERICK,7%,-6666,5%,-6666
USC00414920,28.9831,-99.8686,231.3,TX,LA PRYOR,0%,-9999,0%,-9999
USC00411486,28.4897,-99.8739,186.8,TX,CARRIZO SPRINGS 3W,0%,-9999,0%,-9999
USC00414960,32.2403,-99.8792,601.4,TX,LAKE ABILENE STATE,0%,-6666,1%,-6666
USC00148498,39.23,-99.88,722.4,KS,WAKEENEY 16N,18%,3,6%,-6666
USC00148495,39.0297,-99.8831,749.8,KS,WAKEENEY,25%,2,9%,-6666
USC00252690,40.4767,-99.8861,731.5,NE,ELWOOD 8 S,17%,2,9%,-6666
USC00345045,36.6992,-99.8967,644.7,OK,LAVERNE,15%,2,8%,-6666
USC00348652,35.4219,-99.9053,658.4,OK,SWEETWATER,1%,-6666,2%,-6666
USC00145692,38.4478,-99.91,685.8,KS,NESS CITY,15%,2,6%,-6666
USC00144087,38.1964,-99.9181,740.7,KS,JETMORE 8NNW,17%,3,6%,-6666
USC00416747,31.5206,-99.9264,496.8,TX,PAINT ROCK,0%,-6666,1%,-6666
USC00145852,39.8114,-99.9386,713.2,KS,NORTON DAM,32%,3,7%,-6666
USC00419847,31.9678,-99.9586,567.5,TX,WINTERS 1 NNE,1%,-6666,1%,-6666
USW00013985,37.7608,-99.9683,789.4,KS,DODGE CITY,18%,2,11%,0.5
USC00410493,31.7414,-99.9764,534.9,TX,BALLINGER 2 NW,1%,-6666,0%,-6666
USC00390760,44.5128,-99.9881,494.1,SD,BLUNT,55%,3,11%,1.4
USC00323826,46.025,-99.9911,578.5,ND,HAGUE,63%,4,18%,0.6
USC00328850,47.1333,-100,572.7,ND,TUTTLE,69%,4,18%,0.5
USC00144642,39.6092,-100.0014,688.8,KS,LENORA,22%,2,6%,-6666
USC00410708,33.5392,-100.0208,502.9,TX,BENJAMIN 15 W,0%,-9999,0%,-9999
USC00414140,36.1161,-100.0239,781.5,TX,HIGGINS,8%,-6666,3%,-6666
USC00397545,45.51,-100.0356,579.7,SD,SELBY,70%,4,12%,1
USC00252790,40.6864,-100.0536,819.9,NE,EUSTIS 2 NW,39%,3,12%,0.8
USC00343489,36.85,-100.0569,685.8,OK,GATE,18%,3,6%,-6666
USC00145483,39.3769,-100.0719,729.7,KS,MORLAND 2N,11%,2,5%,-6666
USC00259325,40.1119,-100.1047,701,NE,WILSONVILLE,18%,3,7%,-6666
USC00413890,32.8694,-100.1211,524.3,TX,HAMLIN 1SW,2%,-6666,3%,-6666
USC00251415,40.2847,-100.1433,682.4,NE,CAMBRIDGE,33%,4,8%,-6666
USC00396292,44.7317,-100.1447,563.9,SD,ONIDA 4 NW,66%,4,18%,0.9
USC00148323,38.6397,-100.1675,798.6,KS,UTICA,11%,2,6%,-6666
USC00417706,30.0039,-100.2064,731.5,TX,ROCKSPRINGS 1S,0%,-9999,-5555,-6666
USC00419565,34.8422,-100.2103,621.8,TX,WELLINGTON,2%,-6666,2%,-6666
USC00147904,39.4708,-100.2186,765,KS,STUDLEY 9NNW,0%,-6666,0%,-6666
USC00410394,33.1525,-100.2333,509,TX,ASPERMONT,1%,-6666,1%,-6666
USC00146637,39.0664,-100.2394,816.3,KS,QUINTER,20%,2,8%,-6666
USC00418236,35.215,-100.2503,719.3,TX,SHAMROCK 2,4%,-6666,4%,-6666
USC00415247,36.2358,-100.2675,746.8,TX,LIPSCOMB,9%,-6666,4%,-6666
USC00419662,35.4375,-100.2753,760.5,TX,WHEELER,0%,-6666,1%,-6666
USW00023007,34.4272,-100.2831,594.7,TX,CHILDRESS MUNI AP,8%,-6666,5%,-6666
USW00024025,44.3814,-100.2856,531,SD,PIERRE RGNL AP,49%,3,20%,0.6
USC00396712,45.9042,-100.2875,498.3,SD,POLLOCK,62%,4,15%,1
USC00416742,33.8083,-100.2981,558.4,TX,PADUCAH 15 S,1%,-6666,1%,-6666
USC00144161,38.0586,-100.2989,813.8,KS,KALVESTA 1 W,20%,3,6%,-6666
USC00416740,34.0067,-100.2989,579.1,TX,PADUCAH,5%,-6666,3%,-6666
USC00413828,33.6267,-100.3369,536.4,TX,GUTHRIE,2%,-6666,2%,-6666
USC00145171,37.285,-100.345,755,KS,MEADE,12%,2,7%,-6666
USC00141522,37.8131,-100.3456,819.9,KS,CIMARRON,20%,2,9%,-6666
USC00324083,46.5172,-100.3486,604.1,ND,HAZELTON 4NW,72%,4,18%,1.3
USC00258215,40.5247,-100.3817,746.8,NE,STOCKVILLE,27%,3,5%,-6666
USC00416745,33.8758,-100.3831,594.4,TX,PADUCAH 10S,0%,-6666,1%,-6666
USC00328792,48.3706,-100.3908,451.1,ND,TOWNER 2 NE,78%,6,12%,2
USC00142213,39.625,-100.4233,832.1,KS,DRESDEN,14%,2,7%,-6666
USC00417712,29.7889,-100.425,525.8,TX,ROCKSPRINGS 18 SW,0%,-9999,0%,-9999
USC00145421,37.5922,-100.4389,844.3,KS,MONTEZUMA,14%,2,7%,-6666
USC00143837,39.3533,-100.4397,824.8,KS,HOXIE,24%,3,8%,-6666
USC00325710,47.4825,-100.4444,587.3,ND,MC CLUSKY,73%,5,18%,1
USC00395691,45.5656,-100.4489,516.9,SD,MOBRIDGE 2NNW,58%,4,15%,0.8
USC00411013,29.61,-100.4519,536.4,TX,BRACKETTVILLE 22 N,0%,-9999,0%,-9999
USC00320941,48.8217,-100.4525,493.5,ND,BOTTINEAU,92%,7,19%,1
USC00417782,32.8556,-100.4611,589.8,TX,ROTAN,2%,-6666,2%,-6666
USC00412679,28.7569,-100.4792,247.5,TX,EAGLE PASS 3N,0%,-9999,-5555,-6666
USC00399442,43.4978,-100.4794,664.5,SD,WOOD,47%,4,12%,1.4
USW00023034,31.3711,-100.4922,576.1,TX,SAN ANGELO,1%,-6666,2%,-6666
USC00252100,40.6742,-100.4936,829.4,NE,CURTIS 3NNE,24%,2,8%,-6666
USC00144166,38.1272,-100.5078,806.2,KS,KALVESTA 13NW,16%,3,7%,-6666
USC00412621,33.8094,-100.5169,612.6,TX,DUMONT,4%,-6666,2%,-6666
USC00417743,32.4481,-100.5264,725.4,TX,ROSCOE,0%,-6666,1%,-6666
USC00417060,33.5992,-100.5319,592.8,TX,PITCHFORK RCH,1%,-6666,1%,-6666
USC00145906,39.8183,-100.5331,795.5,KS,OBERLIN,20%,2,8%,-6666
USC00415821,34.7261,-100.5372,637,TX,MEMPHIS,4%,-6666,2%,-6666
USW00024032,42.8783,-100.55,789.4,NE,VALENTINE MILLER FL,41%,2,12%,0.7
USC00143175,38.9581,-100.5533,818.4,KS,GOVE 4W,20%,3,5%,-6666
USC00414570,33.2544,-100.5725,612.6,TX,JAYTON,1%,-6666,1%,-6666
USW00094040,40.2064,-100.5914,771.1,NE,MCCOOK MUNI AP,27%,4,8%,-6666
USC00415770,35.2361,-100.5922,802.2,TX,MC LEAN,1%,-6666,3%,-6666
USC00258133,41.4581,-100.5986,911.4,NE,STAPLETON 5W,37%,2,14%,0.5
USC00416433,34.2606,-100.6014,630.9,TX,NORTHFIELD,0%,-9999,0%,-6666
USC00395638,43.1114,-100.6083,856.5,SD,MISSION 14 S,46%,3,10%,1
USC00143554,38.6003,-100.6197,868.7,KS,HEALY,25%,2,7%,-6666
USC00419501,31.8136,-100.6286,748.3,TX,WATER VALLEY 11 NNE,2%,-6666,2%,-6666
USC00255312,40.2161,-100.63,786.4,NE,MC COOK #2,20%,3,5%,-6666
USC00415875,35.7,-100.6436,839.7,TX,MIAMI,11%,3,6%,-6666
USC00418449,30.5831,-100.6503,651.7,TX,SONORA,0%,-9999,0%,-9999
USC00395620,43.3061,-100.6558,788.5,SD,MISSION,47%,3,12%,1.1
USC00393076,44.2444,-100.6592,484.6,SD,FT PIERRE 17 WSW,49%,3,13%,0.8
USC00323207,46.05,-100.6667,510.5,ND,FT YATES 4 SW,61%,4,10%,-6666
USW00024023,41.1214,-100.6694,846.7,NE,NORTH PLATTE RGNL A,30%,2,12%,0.6
USC00411492,29.7908,-100.6742,564.2,TX,CARTA VALLEY,0%,-9999,-5555,-6666
USW00023064,37.9272,-100.7247,878.4,KS,GARDEN CITY RGNL AP,24%,2,8%,-6666
USC00328913,48.6147,-100.7264,434.3,ND,UPHAM 3 N,90%,8,23%,1
USC00419499,31.6725,-100.7283,646.2,TX,WATER VALLEY,1%,-6666,1%,-6666
USC00416952,36.1017,-100.7394,909.8,TX,PERRYTON 21 S,0%,-6666,0%,-6666
USC00320827,46.9367,-100.7444,624.8,ND,BISMARCK 7 N,72%,6,18%,1
USW00024011,46.7708,-100.7603,505.4,ND,BISMARCK,70%,4,33%,0.4
USC00413401,31.4775,-100.7978,630.9,TX,FUNK RCH,0%,-9999,0%,-9999
USC00142980,37.9931,-100.8122,874.2,KS,GARDEN CITY EXP STN,14%,2,8%,-6666
USC00415658,34.025,-100.8172,722.4,TX,MATADOR,5%,-6666,4%,-6666
USC00416950,36.3897,-100.8239,896.7,TX,PERRYTON,7%,-6666,5%,-6666
USC00252065,40.2333,-100.8292,796.7,NE,CULBERTSON,31%,3,9%,-6666
USC00145355,39.2767,-100.8389,922,KS,MINGO 6E,21%,2,6%,-6666
USC00418566,33.4792,-100.8761,700.1,TX,SPUR,2%,-6666,1%,-6666
USC00418631,31.9186,-100.8786,826,TX,STERLING CITY 8 NE,0%,-9999,1%,-6666
USW00023072,34.9325,-100.8903,823,TX,CLARENDON,3%,-6666,2%,-6666
USC00419191,34.3956,-100.8972,710.2,TX,TURKEY,4%,-6666,3%,-6666
USC00418433,32.71,-100.9111,706.8,TX,SNYDER,0%,-6666,1%,-6666
USC00412361,29.4217,-100.9119,329.2,TX,DEL RIO 2 NW,0%,-9999,0%,-9999
USC00147271,38.4819,-100.9189,905.3,KS,SCOTT CITY,26%,2,8%,-6666
USC00144695,37.0222,-100.9294,863.8,KS,LIBERAL,7%,-6666,8%,-6666
USC00413196,34.2675,-100.9336,719.3,TX,FLOMOT 4 NE,0%,-6666,0%,-6666
USC00145888,39.1131,-100.9447,944.9,KS,OAKLEY 4W,20%,2,8%,-6666
USC00416776,35.5544,-100.9736,960.1,TX,PAMPA 2,15%,2,8%,-6666
USC00147922,37.4414,-100.9792,898.9,KS,SUBLETTE 7WSW,17%,2,6%,-6666
USC00418630,31.8347,-100.9828,694.9,TX,STERLING CITY,0%,-6666,1%,-6666
USC00416953,36.4408,-100.9961,917.4,TX,PERRYTON 11 WNW,14%,4,5%,-6666
USC00140441,39.6981,-101.0039,908.3,KS,ATWOOD 8SSE,5%,-6666,3%,-6666
USC00391539,43.5958,-101.0094,685.8,SD,CEDAR BUTTE 1NE,47%,3,13%,1
USW00024020,40.5233,-101.0344,928.1,NE,HAYES CENTER 1NW,35%,3,8%,-6666
USC00140439,39.7997,-101.0422,894.3,KS,ATWOOD,13%,3,6%,-6666
USC00414967,33.0642,-101.0489,694.9,TX,LAKE ALAN HENRY,2%,-6666,2%,-6666
USC00255700,42.0489,-101.0542,980.5,NE,MULLEN,47%,4,10%,-6666
USC00258628,40.1739,-101.0611,856.5,NE,TRENTON DAM,28%,4,7%,-6666
USC00141699,39.3925,-101.0689,966.2,KS,COLBY 1SW,30%,2,10%,-6666
USC00398307,45.4283,-101.0764,658.4,SD,TIMBER LAKE,60%,4,15%,1
USC00256480,40.3492,-101.1086,844.3,NE,PALISADE,32%,3,8%,-6666
USC00147049,38.9117,-101.1711,887,KS,RUSSELL SPRINGS,23%,3,7%,-6666
USC00414348,30.005,-101.1772,496.8,TX,HUDSPETH RIVER RANC,0%,-9999,0%,-9999
USC00418523,36.1981,-101.1847,943.4,TX,SPEARMAN,10%,3,6%,-6666
USC00416734,30.7169,-101.2061,714.8,TX,OZONA,0%,-9999,-5555,-6666
USC00258920,40.8433,-101.2094,944.9,NE,WALLACE 2W,38%,2,8%,-6666
USC00392468,44.9964,-101.2397,735.2,SD,EAGLE BUTTE,45%,4,7%,-6666
USC00148988,39.0589,-101.2439,1012.9,KS,WINONA,20%,2,7%,-6666
USC00412121,33.6517,-101.245,917.4,TX,CROSBYTON,1%,-6666,4%,-6666
USC00413215,33.8761,-101.2464,954,TX,FLOYDADA 9 SE,1%,-6666,1%,-6666
USC00144464,37.9411,-101.2492,913.8,KS,LAKIN,11%,3,6%,-6666
USC00410040,30.3519,-101.2519,612.6,TX,ACTON RCH,0%,-9999,0%,-9999
USC00393574,43.1647,-101.2567,908.3,SD,HARRINGTON,48%,4,11%,2
USW00024013,48.2553,-101.2733,507.5,ND,MINOT INTL AP,77%,4,26%,0.5
USC00395381,45.8383,-101.2767,662.9,SD,MC INTOSH 6 SE,62%,5,12%,1
USC00411974,31.5333,-101.2842,755.9,TX,COPE RCH,0%,-6666,0%,-6666
USC00148287,37.5983,-101.2908,932.7,KS,ULYSSES 3NE,14%,2,8%,-6666
USC00325638,47.8214,-101.2922,643.1,ND,MAX,80%,4,15%,1.3
USC00325993,48.1803,-101.2964,539.2,ND,MINOT EXP STN,80%,3,23%,1
USC00418323,34.4722,-101.3006,999.7,TX,SILVERTON,4%,-6666,5%,-6666
USC00413214,33.985,-101.3339,981.5,TX,FLOYDADA,3%,-6666,3%,-6666
USC00255702,42.2506,-101.3364,1054.6,NE,MULLEN 21 NW,50%,4,18%,1
USC00394596,44.6122,-101.3369,658.4,SD,KIRLEY 6 N,52%,4,17%,0.7
USC00416785,35.4139,-101.3417,1076.6,TX,PANHANDLE,15%,2,6%,-6666
USC00256585,41.1228,-101.3564,937.3,NE,PAXTON,12%,2,5%,-6666
USC00259020,40.4122,-101.3611,896.4,NE,WAUNETA,24%,4,7%,-6666
USC00413253,32.1117,-101.3642,838.2,TX,FORSAN,1%,-6666,0%,-6666
USC00144665,38.4794,-101.3658,1009.5,KS,LEOTI,24%,2,9%,-6666
USC00145127,39.7844,-101.3686,1025.3,KS,MC DONALD,33%,4,11%,1.4
USC00417206,33.1986,-101.3744,795.8,TX,POST,1%,-6666,2%,-6666
USC00255269,40.2972,-101.3806,995.5,NE,MAX 13N,27%,4,8%,-6666
USW00023041,32.2442,-101.4536,765,TX,BIG SPRING,1%,-6666,1%,-6666
USC00413411,32.7744,-101.4539,771.1,TX,GAIL,0%,-6666,1%,-6666
USC00410958,35.6364,-101.4542,934.8,TX,BORGER,10%,3,9%,-6666
USC00410779,31.2,-101.4625,833.3,TX,BIG LAKE 2,0%,-6666,1%,-6666
USC00392446,44.8658,-101.4672,640.1,SD,DUPREE 15 SSE,49%,4,11%,1.4
USC00413445,31.8667,-101.4814,809.2,TX,GARDEN CITY,1%,-6666,1%,-6666
USC00326365,46.8925,-101.4897,655.3,ND,NEW SALEM 5NW,68%,4,25%,0.6
USC00394983,43.46,-101.4956,752.9,SD,LONGVALLEY,54%,3,12%,1
USC00250760,40.0525,-101.5386,922,NE,BENKELMAN,30%,4,13%,0.8
USC00416780,30.2061,-101.5575,514.8,TX,PANDALE 1 N,0%,-9999,-5555,-6666
USC00415048,29.8097,-101.5603,393.2,TX,LANGTRY,0%,-9999,-5555,-6666
USC00392429,45.0481,-101.5992,723.9,SD,DUPREE,52%,3,9%,-6666
USC00343628,36.5914,-101.6181,999.1,OK,GOODWELL RSCH STN,6%,-6666,3%,-6666
USC00395544,44.5208,-101.6192,681.8,SD,MILESVILLE 5 NE,51%,3,14%,1
USC00395285,43.1833,-101.6333,934.2,SD,MARTIN 5 E,48%,4,11%,1
USC00418373,33.4367,-101.6472,939.4,TX,SLATON,1%,-6666,1%,-6666
USC00254110,40.5208,-101.655,999.7,NE,IMPERIAL,35%,3,9%,-6666
USC00254455,41.2097,-101.6706,1011.3,NE,KINGSLEY DAM,30%,4,9%,-6666
USC00417433,33.5353,-101.6839,944.9,TX,RANSOM CANYON,6%,-6666,6%,-6666
USC00250365,41.5697,-101.6914,1066.8,NE,ARTHUR,40%,3,8%,-6666
USW00023065,39.3669,-101.7,1112.8,KS,GOODLAND,25%,2,12%,0.8
USC00417079,34.1892,-101.7022,1027.2,TX,PLAINVIEW,9%,-6666,6%,-6666
USC00255470,42.9194,-101.7089,986,NE,MERRIMAN,42%,3,11%,1
USW00023047,35.2333,-101.7089,1093.3,TX,AMARILLO,11%,2,10%,-6666
USC00320729,48.3139,-101.7328,634,ND,BERTHOLD,72%,4,16%,1
USC00148038,37.9928,-101.7417,1008.3,KS,SYRACUSE 1NE,19%,2,9%,-6666
USC00254100,42,-101.75,1149.1,NE,HYANNIS,49%,3,8%,-6666
USC00147397,38.8961,-101.7514,1051.6,KS,SHARON SPRINGS,15%,3,7%,-6666
USC00148235,38.4661,-101.7758,1108.3,KS,TRIBUNE 1W,23%,2,8%,-6666
USC00418818,33.1714,-101.7981,951,TX,TAHOKA,4%,-6666,3%,-6666
USC00147093,39.7675,-101.8067,1024.7,KS,SAINT FRANCIS,15%,3,8%,-6666
USC00324091,46.5917,-101.8075,650.4,ND,HEART BUTTE DAM,65%,3,16%,1
USW00023042,33.6542,-101.8136,993.3,TX,LUBBOCK,6%,-6666,6%,-6666
USC00418252,30.6886,-101.8272,662.9,TX,SHEFFIELD,0%,-6666,0%,-6666
USC00419175,34.5269,-101.8392,1072.9,TX,TULIA,8%,-6666,6%,-6666
USC00327311,46.1758,-101.8561,755.9,ND,PRETTY ROCK,59%,4,20%,0.5
USC00410012,33.84,-101.8581,1024.1,TX,ABERNATHY,7%,-6666,4%,-6666
USC00391972,43.9611,-101.8606,735.8,SD,COTTONWOOD 2 E,50%,3,11%,1
USC00415158,32.3081,-101.8775,867.2,TX,LENORAH,2%,-6666,2%,-6666
USC00411430,34.9806,-101.9264,1094.2,TX,CANYON,3%,-6666,4%,-6666
USC00328627,48.3475,-101.9325,661.4,ND,TAGUS,85%,5,15%,1
USC00253515,40.0136,-101.9408,998.2,NE,HAIGLER,28%,3,8%,-6666
USC00394184,43.7483,-101.9414,743.7,SD,INTERIOR 3 NE,31%,2,11%,1.1
USC00415013,32.7228,-101.9456,903.7,TX,LAMESA 1 SSE,0%,-6666,2%,-6666
USC00146813,37.2294,-101.9511,1075.9,KS,RICHFIELD 10 WSW,20%,1,8%,-6666
USC00254604,40.5303,-101.9694,1079,NE,LAMAR 3 SSE,28%,4,6%,-6666
USC00412617,35.8731,-101.9725,1114,TX,DUMAS,7%,-6666,5%,-6666
USC00415891,32.0186,-102.0258,846.1,TX,MIDLAND 4 ENE,1%,-6666,1%,-6666
USC00392852,45.0203,-102.0367,790,SD,FAITH,48%,4,11%,1.4
USC00324102,46.9028,-102.0478,660.5,ND,HEBRON,63%,4,13%,1
USC00419224,34.9578,-102.1044,1141.8,TX,UMBARGER,13%,2,6%,-6666
USC00050834,39.6567,-102.1192,1132.9,CO,BONNY DAM 2NE,27%,3,8%,-6666
USC00054076,38.0494,-102.1236,1033.3,CO,HOLLY,21%,2,7%,-6666
USC00394864,45.9397,-102.1575,782.4,SD,LEMMON,57%,4,14%,1
USC00050304,38.8528,-102.1764,1225.3,CO,ARAPAHOE,16%,2,6%,-6666
USW00023023,31.9433,-102.1889,874.2,TX,MIDLAND ODESSA,2%,-6666,4%,-6666
USC00253355,42.8947,-102.2036,1127.8,NE,GORDON 6N,48%,3,10%,1
USC00059243,40.0583,-102.2189,1121.7,CO,WRAY,24%,2,9%,-6666
USC00415707,31.1331,-102.2217,750.1,TX,MCCAMEY,0%,-6666,1%,-6666
USC00411946,36.2353,-102.2406,1164.3,TX,CONLEN,2%,-6666,3%,-6666
USC00411000,35.5303,-102.2564,972.6,TX,BOYS RANCH,6%,-6666,4%,-6666
USC00411128,33.1908,-102.2681,1005.8,TX,BROWNFIELD #2,2%,-6666,3%,-6666
USC00054413,40.9867,-102.2706,1057.4,CO,JULESBURG,24%,4,7%,-6666
USC00252645,42.0633,-102.2819,1190.2,NE,ELLSWORTH,36%,3,9%,-6666
USC00054242,39.7033,-102.2939,1208.5,CO,IDALIA,25%,3,8%,-6666
USC00058793,37.3822,-102.2986,1212.5,CO,WALSH 1 W,19%,2,9%,-6666
USC00410482,30.8878,-102.3008,776.3,TX,BAKERSFIELD,1%,-6666,1%,-6666
USC00327530,46.8886,-102.3192,752.9,ND,RICHARDTON ABBEY,63%,5,17%,0.7
USC00415265,33.915,-102.3275,1068.3,TX,LITTLEFIELD,3%,-6666,3%,-6666
USC00413981,35.8656,-102.3319,1190.2,TX,HARTLEY 4 ESE,2%,-6666,2%,-6666
USC00054082,40.5453,-102.3411,1152.1,CO,HOLYOKE,27%,4,8%,-6666
USC00256385,41.4014,-102.3464,1033.3,NE,OSHKOSH,32%,4,6%,-6666
USC00051564,38.8219,-102.3508,1313.7,CO,CHEYENNE WELLS,21%,2,7%,-6666
USC00412082,31.4072,-102.3578,778.5,TX,CRANE,0%,-6666,1%,-6666
USC00415183,33.55,-102.3758,1071.1,TX,LEVELLAND,7%,-6666,6%,-6666
USC00418022,30.1414,-102.3917,849.8,TX,SANDERSON,0%,-6666,0%,-6666
USC00414098,34.8172,-102.4003,1164.3,TX,HEREFORD,15%,2,7%,-6666
USC00328276,48.3567,-102.4117,694.9,ND,STANLEY 3 NNW,90%,5,23%,1
USC00252000,41.7608,-102.4372,1164.3,NE,CRESCENT LAKE NWR,30%,3,12%,1
USC00398911,44.0694,-102.4478,714.5,SD,WASTA,46%,3,9%,-6666
USC00392647,44.3186,-102.4683,806.2,SD,ELM SPRINGS 3 ESE,44%,3,10%,-6666
USC00057515,40.8592,-102.5167,1216.2,CO,SEDGWICK 5 S,39%,4,8%,-6666
USW00093042,36.0167,-102.55,1216.2,TX,DALHART MUNI AP,12%,2,9%,-6666
USC00410248,32.3483,-102.5517,972.9,TX,ANDREWS,1%,-6666,2%,-6666
USC00397073,44.6978,-102.5533,844.3,SD,RED OWL,42%,6,10%,1.5
USC00051268,37.0158,-102.555,1255.2,CO,CAMPO 7 S,9%,-6666,8%,-6666
USC00416932,31.7356,-102.5897,894,TX,PENWELL,0%,-6666,1%,-6666
USC00058008,39.3047,-102.6003,1340.8,CO,STRATTON,17%,2,10%,1
USC00054770,38.0936,-102.6306,1105.5,CO,LAMAR,19%,2,8%,-6666
USC00347534,36.9425,-102.6314,1225.3,OK,REGNIER,13%,2,7%,-6666
USC00254900,41.1489,-102.6361,1168,NE,LODGEPOLE,35%,5,8%,-6666
USC00327281,48.5722,-102.6467,672.1,ND,POWERS LAKE 1N,73%,4,12%,1.1
USC00418201,32.7131,-102.6467,1011,TX,SEMINOLE,6%,-6666,4%,-6666
USC00254903,41.2664,-102.6586,1184.5,NE,LODGEPOLE 8N,26%,4,7%,-6666
USC00054380,39.6553,-102.6803,1295.7,CO,JOES,31%,3,8%,-6666
USC00253710,42.6828,-102.6928,1175,NE,HAY SPRINGS,36%,2,11%,1.8
USC00253715,42.5119,-102.6944,1159.8,NE,HAY SPRINGS 12 S,39%,4,6%,-6666
USC00414425,31.2667,-102.7,731.5,TX,IMPERIAL,0%,-9999,0%,-6666
USC00416135,34.2192,-102.7328,1167.4,TX,MULESHOE #1,5%,-6666,4%,-6666
USC00057866,37.3694,-102.7428,1408.8,CO,SPRINGFIELD 7 WSW,19%,2,12%,0.8
USC00416074,33.7192,-102.7597,1149.1,TX,MORTON,2%,-6666,4%,-6666
USC00416137,33.9544,-102.7783,1140,TX,MULESHOE NTL WR,5%,-6666,3%,-6666
USW00024012,46.7994,-102.7972,786.4,ND,THEODORE ROOSEVELT,59%,3,20%,0.5
USC00054603,38.7658,-102.8031,1316.7,CO,KIT CARSON,9%,-6666,6%,-6666
